,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
535,GO_Biological_Process_2021,ion homeostasis (GO:0050801),1/30,0.2083018774030301,0.4015597303269524,0,0,4.437080161218092,6.960744568453372,SLC12A5
536,GO_Biological_Process_2021,positive regulation of protein import (GO:1904591),1/30,0.2083018774030301,0.4015597303269524,0,0,4.437080161218092,6.960744568453372,HDAC3
537,GO_Biological_Process_2021,synaptic vesicle cycle (GO:0099504),1/30,0.2083018774030301,0.4015597303269524,0,0,4.437080161218092,6.960744568453372,RIMS1
538,GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),1/30,0.2083018774030301,0.4015597303269524,0,0,4.437080161218092,6.960744568453372,SLC1A1
539,GO_Biological_Process_2021,morphogenesis of an epithelium (GO:0002009),1/30,0.2083018774030301,0.4015597303269524,0,0,4.437080161218092,6.960744568453372,SLC9A3R1
540,GO_Biological_Process_2021,regulation of protein kinase activity (GO:0045859),2/110,0.2098217426497772,0.4037420223630649,0,0,2.388888888888889,3.73024272168158,SLC9A3R1;PRKRIP1
541,GO_Biological_Process_2021,proteoglycan biosynthetic process (GO:0030166),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,CHST12
542,GO_Biological_Process_2021,regulation of cellular component size (GO:0032535),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,SLC9A3R1
543,GO_Biological_Process_2021,cardiac muscle cell action potential involved in contraction (GO:0086002),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,CACNA1C
544,GO_Biological_Process_2021,negative regulation of response to biotic stimulus (GO:0002832),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,IFI16
545,GO_Biological_Process_2021,peptidyl-asparagine modification (GO:0018196),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,UGGT2
546,GO_Biological_Process_2021,phospholipid translocation (GO:0045332),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,ATP9A
547,GO_Biological_Process_2021,positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052),1/31,0.2144467463020621,0.4073705527380414,0,0,4.288961038961039,6.603686893515271,OSBPL7
548,GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),2/112,0.2154967996968651,0.4078766699717029,0,0,2.3452168746286395,3.599460482415453,RIMS1;SLC9A3R1
549,GO_Biological_Process_2021,regulation of macroautophagy (GO:0016241),2/112,0.2154967996968651,0.4078766699717029,0,0,2.3452168746286395,3.599460482415453,ATP6V1A;ATP6V0A1
550,GO_Biological_Process_2021,sulfur compound biosynthetic process (GO:0044272),2/113,0.2183397511824014,0.4099759636264062,0,0,2.3239710298533827,3.536393543300476,MPST;CHST12
551,GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),4/310,0.220310818842585,0.4099759636264062,0,0,1.691468640436307,2.558711535139301,E2F1;DKKL1;GPLD1;CTNNBL1
552,GO_Biological_Process_2021,regulation of dendrite morphogenesis (GO:0048814),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,ADGRB3
553,GO_Biological_Process_2021,chondrocyte differentiation (GO:0002062),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,GPLD1
554,GO_Biological_Process_2021,DNA damage checkpoint signaling (GO:0000077),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,E2F1
555,GO_Biological_Process_2021,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,E2F1
556,GO_Biological_Process_2021,superoxide metabolic process (GO:0006801),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,PRDX1
557,GO_Biological_Process_2021,positive regulation of receptor signaling pathway via STAT (GO:1904894),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,OCIAD1
558,GO_Biological_Process_2021,positive regulation of telomere maintenance (GO:0032206),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,AURKB
559,GO_Biological_Process_2021,mitochondrial membrane organization (GO:0007006),1/32,0.2205442263504202,0.4099759636264062,0,0,4.150397989107667,6.273978302469515,SLC25A4
560,GO_Biological_Process_2021,histone modification (GO:0016570),2/114,0.2211860187526702,0.4104360882736715,0,0,2.3031045751633985,3.474811832253972,AURKB;NEK11
561,GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),5/417,0.2230391813056968,0.4121989811947381,0,0,1.5722491909385112,2.3590149842695287,CHRM3;RPL34;VWA1;RPL39;RPS24
562,GO_Biological_Process_2021,cellular amide metabolic process (GO:0043603),2/115,0.2240353819675974,0.4121989811947381,0,0,2.282607438255538,3.414669529012476,ALDH1L1;MTHFD2L
563,GO_Biological_Process_2021,cellular response to molecule of bacterial origin (GO:0071219),2/115,0.2240353819675974,0.4121989811947381,0,0,2.282607438255538,3.414669529012476,PDE4B;CD68
564,GO_Biological_Process_2021,apoptotic cell clearance (GO:0043277),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,XKR7
565,GO_Biological_Process_2021,bile acid metabolic process (GO:0008206),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,OSBPL7
566,GO_Biological_Process_2021,neuron projection extension (GO:1990138),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,IMPACT
567,GO_Biological_Process_2021,RNA stabilization (GO:0043489),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,E2F1
568,GO_Biological_Process_2021,signal transduction by p53 class mediator (GO:0072331),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,IFI16
569,GO_Biological_Process_2021,positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,OCIAD1
570,GO_Biological_Process_2021,positive regulation of telomere maintenance via telomerase (GO:0032212),1/33,0.2265946805711609,0.4121989811947381,0,0,4.02049512987013,5.968796536704066,AURKB
571,GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),2/116,0.2268876236547405,0.4121989811947381,0,0,2.262469900240798,3.355922585069313,STX1B;IMPACT
572,GO_Biological_Process_2021,sphingolipid metabolic process (GO:0006665),2/116,0.2268876236547405,0.4121989811947381,0,0,2.262469900240798,3.355922585069313,SPTSSB;TEX2
573,GO_Biological_Process_2021,positive regulation of GTPase activity (GO:0043547),3/214,0.2310153246947863,0.4160395302433088,0,0,1.8365552506859568,2.6910515711185226,RABGAP1L;MAPRE2;RGS6
574,GO_Biological_Process_2021,translation (GO:0006412),3/214,0.2310153246947863,0.4160395302433088,0,0,1.8365552506859568,2.6910515711185226,RPL34;RPL39;RPS24
575,GO_Biological_Process_2021,regulation of glucose metabolic process (GO:0010906),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,GPLD1
576,GO_Biological_Process_2021,female gamete generation (GO:0007292),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,MCM9
577,GO_Biological_Process_2021,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,E2F1
578,GO_Biological_Process_2021,sister chromatid segregation (GO:0000819),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,ESPL1
579,GO_Biological_Process_2021,positive regulation of telomerase activity (GO:0051973),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,AURKB
580,GO_Biological_Process_2021,protein insertion into membrane (GO:0051205),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,REEP1
581,GO_Biological_Process_2021,protein localization to chromosome (GO:0034502),1/34,0.2325984693579306,0.4160395302433088,0,0,3.898465171192444,5.685683857821177,MCM9
582,GO_Biological_Process_2021,cellular response to lipopolysaccharide (GO:0071222),2/120,0.2383211390650813,0.42162435352036,0,0,2.185332890218234,3.1340649873038147,PDE4B;CD68
583,GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),1/35,0.2385559502627205,0.42162435352036,0,0,3.783613445378151,5.422490920943929,IMPACT
584,GO_Biological_Process_2021,regulation of ion transmembrane transport (GO:0034765),1/35,0.2385559502627205,0.42162435352036,0,0,3.783613445378151,5.422490920943929,CHRM3
585,GO_Biological_Process_2021,regulation of regulated secretory pathway (GO:1903305),1/35,0.2385559502627205,0.42162435352036,0,0,3.783613445378151,5.422490920943929,RIMS1
586,GO_Biological_Process_2021,regulation of TORC1 signaling (GO:1903432),1/35,0.2385559502627205,0.42162435352036,0,0,3.783613445378151,5.422490920943929,GPR137
587,GO_Biological_Process_2021,regulation of trans-synaptic signaling (GO:0099177),1/35,0.2385559502627205,0.42162435352036,0,0,3.783613445378151,5.422490920943929,GRIK4
588,GO_Biological_Process_2021,positive regulation of lipid biosynthetic process (GO:0046889),1/35,0.2385559502627205,0.42162435352036,0,0,3.783613445378151,5.422490920943929,GPLD1
589,GO_Biological_Process_2021,cellular response to lipid (GO:0071396),3/219,0.2412806599234999,0.4220408703545891,0,0,1.7935855263157894,2.5501099631878934,PDE4B;CD68;GPLD1
590,GO_Biological_Process_2021,regulation of nucleic acid-templated transcription (GO:1903506),5/430,0.2415083715038352,0.4220408703545891,0,0,1.5231372549019608,2.164151307864616,TGIF2;ZNF219;E2F1;MYBL2;SMARCA2
591,GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),4/323,0.2418126199602439,0.4220408703545891,0,0,1.6214577840519837,2.301808742499778,IMPACT;PDE4B;CD68;GPLD1
592,GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,E2F1
593,GO_Biological_Process_2021,regulation of cell cycle G1/S phase transition (GO:1902806),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,E2F1
594,GO_Biological_Process_2021,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,CDH8
595,GO_Biological_Process_2021,cyclic-nucleotide-mediated signaling (GO:0019935),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,PDE4D
596,GO_Biological_Process_2021,regulation of osteoclast differentiation (GO:0045670),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,GPR137
597,GO_Biological_Process_2021,regulation of protein import into nucleus (GO:0042306),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,HDAC3
598,GO_Biological_Process_2021,retina homeostasis (GO:0001895),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,PRDX1
599,GO_Biological_Process_2021,positive regulation of mitotic nuclear division (GO:0045840),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,ESPL1
600,GO_Biological_Process_2021,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,IFI16
601,GO_Biological_Process_2021,positive regulation of telomere maintenance via telomere lengthening (GO:1904358),1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,AURKB
602,GO_Biological_Process_2021,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",1/36,0.2444674782169233,0.4220408703545891,0,0,3.675324675324675,5.177330608217989,PLCB3
603,GO_Biological_Process_2021,proton transmembrane transport (GO:1902600),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,ATP6V1A
604,GO_Biological_Process_2021,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,NACC2
605,GO_Biological_Process_2021,regulation of microtubule cytoskeleton organization (GO:0070507),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,MAPRE2
606,GO_Biological_Process_2021,"phagocytosis, engulfment (GO:0006911)",1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,XKR7
607,GO_Biological_Process_2021,regulation of protein autophosphorylation (GO:0031952),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,IMPACT
608,GO_Biological_Process_2021,positive regulation of cytokinesis (GO:0032467),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,AURKB
609,GO_Biological_Process_2021,regulation of transport (GO:0051049),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,REEP5
610,GO_Biological_Process_2021,glutamate receptor signaling pathway (GO:0007215),1/37,0.2503334052868782,0.4265091242285438,0,0,3.573051948051948,4.948539844529104,GRIK4
611,GO_Biological_Process_2021,phosphatidylinositol biosynthetic process (GO:0006661),2/126,0.2555227625023401,0.4314828453405807,0,0,2.0789584651064725,2.836621953407555,PIGB;MPPE1
612,GO_Biological_Process_2021,actin-myosin filament sliding (GO:0033275),1/38,0.2561540810955608,0.4314828453405807,0,0,3.4763074763074764,4.734647825101587,MYH3
613,GO_Biological_Process_2021,negative regulation of G0 to G1 transition (GO:0070317),1/38,0.2561540810955608,0.4314828453405807,0,0,3.4763074763074764,4.734647825101587,E2F1
614,GO_Biological_Process_2021,negative regulation of innate immune response (GO:0045824),1/38,0.2561540810955608,0.4314828453405807,0,0,3.4763074763074764,4.734647825101587,IFI16
615,GO_Biological_Process_2021,positive regulation of insulin secretion (GO:0032024),1/38,0.2561540810955608,0.4314828453405807,0,0,3.4763074763074764,4.734647825101587,GPLD1
616,GO_Biological_Process_2021,positive regulation of signaling (GO:0023056),1/38,0.2561540810955608,0.4314828453405807,0,0,3.4763074763074764,4.734647825101587,RIMS1
617,GO_Biological_Process_2021,muscle filament sliding (GO:0030049),1/38,0.2561540810955608,0.4314828453405807,0,0,3.4763074763074764,4.734647825101587,MYH3
618,GO_Biological_Process_2021,cilium organization (GO:0044782),3/228,0.2599410499971909,0.4369695132882053,0,0,1.7210526315789474,2.3187749066128567,SLC9A3R1;TMEM138;FAM161B
619,GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),2/128,0.2612641495173021,0.4369695132882053,0,0,2.045751633986928,2.745855542573781,ESPL1;AURKB
620,GO_Biological_Process_2021,regulation of dendrite development (GO:0050773),1/39,0.2619298523456677,0.4369695132882053,0,0,3.384654818865345,4.534349460692842,ADGRB3
621,GO_Biological_Process_2021,regulation of heart rate by cardiac conduction (GO:0086091),1/39,0.2619298523456677,0.4369695132882053,0,0,3.384654818865345,4.534349460692842,CACNA1C
622,GO_Biological_Process_2021,regulation of ion transmembrane transporter activity (GO:0032412),1/39,0.2619298523456677,0.4369695132882053,0,0,3.384654818865345,4.534349460692842,CHRM3
623,GO_Biological_Process_2021,DNA integrity checkpoint signaling (GO:0031570),1/39,0.2619298523456677,0.4369695132882053,0,0,3.384654818865345,4.534349460692842,E2F1
624,GO_Biological_Process_2021,nervous system development (GO:0007399),5/447,0.2662559960923727,0.4415771266004052,0,0,1.4632730015082955,1.936344834062267,CHRM3;ACTL6A;SCN2A;NEUROG1;THOC6
625,GO_Biological_Process_2021,negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),1/40,0.2676610632899671,0.4415771266004052,0,0,3.2977022977022976,4.346483051407713,ZMYND11
626,GO_Biological_Process_2021,carboxylic acid metabolic process (GO:0019752),1/40,0.2676610632899671,0.4415771266004052,0,0,3.2977022977022976,4.346483051407713,SLC23A2
627,GO_Biological_Process_2021,negative regulation of protein kinase B signaling (GO:0051898),1/40,0.2676610632899671,0.4415771266004052,0,0,3.2977022977022976,4.346483051407713,SLC9A3R1
628,GO_Biological_Process_2021,regulation of sodium ion transmembrane transporter activity (GO:2000649),1/40,0.2676610632899671,0.4415771266004052,0,0,3.2977022977022976,4.346483051407713,SLC9A3R1
629,GO_Biological_Process_2021,ribosomal small subunit biogenesis (GO:0042274),1/40,0.2676610632899671,0.4415771266004052,0,0,3.2977022977022976,4.346483051407713,RPS24
630,GO_Biological_Process_2021,sulfur compound catabolic process (GO:0044273),1/40,0.2676610632899671,0.4415771266004052,0,0,3.2977022977022976,4.346483051407713,MPST
